PatientAge,bmdtest_height,bmdtest_weight,bmdtest_tscore_fn,PatientGender,parentbreak,ptunsteady,whereliv,education,alcohol,wasfractdue2fall,ptfall,fxworried,notworking,marital,arthritis,cancer,diabetes,heartdisease,respdisease,howbreak,hip,ankle,clavicle,elbow,femur,spine,wrist,shoulder,tibfib
88,152,45.1,-3.4,1,0,1,2,1,0,1,1,1,1,6,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
86,145,58,-3.2,1,2,1,2,3,0,1,1,2,1,6,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
79,144.8,44.4,-3.5,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87,154,45,-2.8,1,0,0,2,3,0,1,0,1,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
79,155,72.5,-3.6,1,0,1,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
87,156,73.8,-2.3,1,0,0,1,3,0,1,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
91,154,55,-3.2,1,3,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
75,149.6,68.1,-3.1,1,0,1,2,3,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
84,155,72,-4.1,1,0,0,2,3,0,1,1,2,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
82,154.305,75.29633342,-3.4,1,1,1,3,3,0,1,1,2,1,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
72,157,61,-4.5,1,0,0,1,6,0,1,0,2,1,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
87,158,55.6,-3.2,1,0,0,2,3,0,1,0,2,1,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
81,153,60,-2.7,1,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
85,160.5,49.2,-3.1,1,2,1,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92,155.702,53.52389966,-3.2,1,0,1,4,3,0,1,0,1,1,6,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
80,149,61,-2.7,1,0,0,2,3,0,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
87,166,70.1,-2.3,1,0,0,1,3,0,1,0,2,1,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
84,151,58,-2.7,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
77,158,56.6,-3.2,1,0,0,1,3,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,143.5,45.5,-2.6,1,0,1,4,3,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
86,152,52,-3.2,1,0,0,4,3,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
87,157,41,-3.2,1,2,0,1,2,0,1,1,1,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
72,158.4,40.4,-3.5,1,0,0,1,3,0,1,0,2,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
82,161.5,55.4,-2.8,1,1,0,2,7,0,1,0,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
87,162,48,-2.4,1,2,1,3,2,0,1,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
77,151,64,-3.2,1,0,1,2,4,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
82,148.7,42.7,-2.9,1,1,0,2,3,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89,164.3,64.4,-2.8,1,0,0,1,3,0,1,1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
79,162,58.7,-3.2,1,0,1,1,2,0,1,0,1,1,5,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
86,144.018,58.69485268,-2.4,1,1,0,2,7,0,1,0,1,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
76,151.5,81.7,-3.3,1,0,1,2,3,0,1,1,2,1,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
85,161,64.9,-2.5,1,0,0,2,3,0,1,0,2,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
85,150.3,69.8,-2.5,1,0,1,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
87,162,69,-2.4,1,0,0,1,3,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
90,148.082,55.79186151,-3,1,0,0,2,4,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,161.5,78,-2.8,1,0,1,1,3,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
82,148,63,-2.8,1,0,1,2,2,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
80,151.13,53.79605508,-2.9,1,0,0,2,4,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
81,163,55,-3.8,1,0,1,1,3,0,1,0,2,1,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
87,158,68.8,-2.6,1,0,1,1,3,0,1,1,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
93,150.622,54.88467677,-3.4,1,0,1,4,4,0,1,0,1,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,152.4,52.16312255,-3.6,1,2,1,4,6,0,1,0,2,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
88,156,66,-2.7,1,0,2,2,3,0,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
92,147,75.9,-2.6,1,0,0,2,7,0,1,0,2,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
79,158.3,40.9,-3.3,1,2,1,2,3,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
87,163.068,66.13376755,-2.4,1,0,0,2,7,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
88,146,49,-2.3,1,0,1,3,7,0,1,0,1,1,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
86,158,58,-2.8,1,0,1,2,3,0,1,2,1,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
73,157.5,62.6,-1.7,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,172.72,87.08973504,-2.1,1,2,0,1,2,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
77,154.5,93.5,-1.6,1,0,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88,168,65,-1.3,1,0,1,2,3,0,1,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
70,158,61.9,-1.7,1,0,0,2,3,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60,167.64,63.5029318,-2.4,1,0,0,2,3,0,1,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,174,73.2,-2,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
76,165.1,74.38914868,-1.6,1,0,0,2,2,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73,157.48,77.1107029,-2.1,1,0,0,2,2,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69,167,61.5,-2.8,2,0,0,2,3,0,1,0,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
77,180,64.2,-2.3,2,0,0,2,3,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
79,145.5,68.9,-1.3,1,0,0,1,3,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
74,166,83,-1.9,1,0,0,1,3,0,1,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74,155,61,-2.1,1,0,0,2,4,0,1,0,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
79,176,71,-3.3,2,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,165,73,-2.4,2,0,0,1,6,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74,162.56,81.6466266,-1.9,1,0,0,1,4,0,1,0,0,1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
69,157.5,42.5,-2.1,1,0,0,1,3,0,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
50,168.5,60.1,-3.1,2,0,0,1,3,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
63,148,59,-2.4,1,0,1,2,3,0,1,1,1,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
61,166,63,-2.9,1,0,0,2,2,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80,154,52,-1.8,1,2,1,4,6,0,1,1,2,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
70,160,75,-1.8,1,0,0,1,2,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
83,140,84,-1.7,1,0,1,2,2,0,1,1,0,1,6,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
87,171,65.4,-2,2,2,0,2,3,0,1,1,1,1,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
72,178.5,107.5,-2.9,2,0,0,1,4,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
72,156.2,44.9,-2.5,1,0,0,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
75,164,66.4,-1.3,1,0,1,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78,157,80,-1.4,1,0,0,1,6,0,1,1,1,1,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
53,159.7,61.3,-3.2,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
85,151.7243565,71.64897769,-2.7,1,1,1,1,3,0,1,1,1,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
79,151.7243565,71.64897769,-3,1,0,0,1,3,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,151.7243565,71.64897769,-4,1,0,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92,151.7243565,71.64897769,-2.5,1,0,1,4,3,0,1,0,1,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
92,151.7243565,71.64897769,-4.2,1,0,0,4,3,0,1,1,1,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83,165.5,71.64897769,-3.2,1,0,1,2,3,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92,151.7243565,71.64897769,-3.3,1,0,0,6,6,0,1,0,1,6,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
86,151.7243565,71.64897769,-3.7,1,1,1,1,4,0,1,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
81,151.13,68.94604024,-3.3,1,2,0,1,3,0,1,0,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
76,160.02,63.5029318,-3.3,1,0,1,3,3,0,1,0,1,1,5,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
86,151.7243565,49.62300528,-2.7,1,0,0,1,3,0,1,0,1,1,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
82,157.48,52.16312255,-3.6,1,0,1,1,3,0,1,1,2,1,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
85,151.7243565,71.64897769,-3,1,0,0,2,3,0,1,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
93,156,68,-2.7,1,0,1,1,2,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
80,154,54,-3.1,1,0,0,2,2,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78,145,45.5,-3.5,1,2,1,1,3,0,2,2,1,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88,151.7243565,71.64897769,-2.9,1,0,1,2,3,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
89,151.7243565,71.64897769,-2.5,1,4,1,2,3,0,1,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
80,151.9,51.7,-2.7,1,0,0,4,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
80,155,70,-3.1,1,0,1,2,2,0,1,0,1,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
88,151.7243565,71.64897769,-2.3,1,0,0,4,3,0,1,0,1,1,6,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
85,151,69,-2.3,1,0,0,1,2,0,1,0,0,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
83,157,91,-3.1,1,0,0,1,2,0,1,0,2,1,6,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
86,144,52,-3.2,1,0,0,2,4,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
87,153.8,71.2,-2.6,1,0,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
84,160,76,-3.2,1,4,0,1,3,0,1,0,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
98,151.7243565,71.64897769,-2.5,1,2,1,2,2,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
91,149.5,71.64897769,-3.5,1,2,1,2,3,0,1,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89,160.02,61.23496995,-2.4,1,0,0,2,3,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89,151.7243565,71.64897769,-2.8,1,0,0,2,3,0,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85,161.5,52,-2.3,1,0,1,2,2,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
75,146.6,54.15892898,-3.1,1,0,1,2,2,0,1,1,1,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
74,160.02,45.359237,-3.3,1,0,1,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87,146,67,-2.7,1,4,0,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
81,161.3,52.6,-3.3,1,0,0,2,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
81,162,86.1,-3.9,1,0,1,4,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
87,157,54,-2.4,1,0,1,1,3,0,1,0,1,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
85,161,64,-2.4,1,0,1,1,3,0,1,0,2,1,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
84,162.56,81.6466266,-2.5,1,0,1,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
84,150,44,-2.9,1,0,0,3,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78,151.7243565,71.64897769,-3.1,1,1,0,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
82,157,65,-3.2,1,0,0,1,4,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68,161,75.4,-3.6,1,0,0,2,4,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
83,151.7243565,71.64897769,-2.7,1,4,1,2,3,0,1,1,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
74,157.48,83.91458845,-3.5,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
86,151.7243565,71.64897769,-2.4,1,0,0,1,3,0,1,0,0,1,6,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
83,144,66,-3.5,1,0,0,1,1,0,1,0,2,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
88,147.3,58.24126031,-3,1,0,0,4,7,0,1,2,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
85,148,52,-2.5,1,2,0,1,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
95,145,42,-4,1,0,0,2,2,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92,152,48,-2.3,1,0,0,4,2,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
81,164,64,-2.8,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,166.6,78,-2.7,1,0,0,1,4,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
93,156.1,68,-2.9,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85,149,83.5,-4.1,1,2,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
81,152,61,-5,1,2,0,2,3,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,153.67,53.52389966,-2.3,1,0,1,2,3,0,1,0,1,1,6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
77,165,73,-3.1,1,2,1,2,1,0,1,0,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
82,151.7243565,71.64897769,-2.7,1,0,0,1,3,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85,142,55.8,-2.5,1,0,1,1,4,0,1,1,1,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
79,165,55,-2.9,1,0,0,2,4,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
76,165,75,-3.8,1,1,0,4,3,0,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,151.9,60.9,-3.7,1,0,1,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
84,157,59,-3.3,1,0,1,3,3,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
91,151.7243565,71.64897769,-2.7,1,2,0,1,3,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
93,154,57,-3.3,1,0,1,2,2,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
90,151.7243565,71.64897769,-2.5,1,0,0,1,3,0,1,0,1,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
90,151.13,68.0388555,-2.4,1,0,0,1,3,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
94,151.7243565,71.64897769,-3.9,1,2,1,2,3,0,1,1,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
81,144,59.6,-2.7,1,0,0,1,3,0,1,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89,151.7243565,71.64897769,-2.3,1,0,0,2,3,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
82,141,41,-3.8,1,1,1,1,2,0,1,1,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
86,145,50.89306391,-2.7,1,0,1,2,3,0,1,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
82,161,55,-3.9,1,0,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
84,151.7243565,71.64897769,-3.2,1,0,0,4,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
82,157,59,-3,1,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
86,141,54,-3.3,1,0,1,1,2,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85,157,66.8,-3.4,1,0,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
90,152,57,-3.1,1,0,1,1,3,0,1,1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
87,167.1,81.7,-3,1,0,1,1,4,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85,151.7243565,71.64897769,-2.5,1,0,1,2,3,0,1,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
76,172.72,79.83225712,-3,1,1,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80,151.7243565,71.64897769,-2.1,1,0,1,2,3,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74,151.7243565,71.64897769,-2.4,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58,151.7243565,71.64897769,-2.5,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,154,71.64897769,-2,1,0,1,2,4,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
82,151.7243565,71.64897769,-1.1,1,1,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58,151.7243565,71.64897769,-3.3,1,0,0,2,2,0,1,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69,151.7243565,71.64897769,-2.5,1,0,0,2,4,0,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
85,151.7243565,71.64897769,-0.6,1,0,0,1,3,0,1,1,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,151.7243565,71.64897769,-2.6,1,0,1,2,3,0,1,1,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
81,150,51.89096713,-2.2,1,0,0,2,4,0,1,0,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
74,164,68.3,-2.3,2,0,1,2,4,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87,153.3,49.16941291,-2.4,2,0,0,2,3,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
79,151.7243565,71.64897769,-2.2,1,0,0,2,3,0,1,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
57,156,61,-2.5,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,156.5,62.55038782,-2.2,1,0,1,2,3,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
67,151.7243565,71.64897769,-2.3,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
75,160,62,-2.1,1,0,0,1,3,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
77,151.7243565,71.64897769,-2.4,1,0,1,2,4,0,1,1,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
92,152.4,79.37866475,-2.1,1,0,1,4,7,0,1,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
62,151.7243565,71.64897769,-2.5,1,0,0,1,3,0,1,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55,151.7243565,71.64897769,-2.9,1,0,1,2,3,0,1,1,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60,170.18,82.55381134,-2.5,1,0,0,2,4,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,151.7243565,71.64897769,-3.6,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
75,151.7243565,64.22867959,-1.3,1,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,157,72.03046836,-2.7,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
90,157,75,-2.1,1,2,0,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
75,153,76,-1.9,1,0,0,2,2,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74,151.7243565,71.64897769,-2.5,1,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,151.7243565,71.64897769,-3,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,160,71.2,-2.3,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87,151.7243565,71.64897769,-1.8,1,0,1,1,3,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74,151.7243565,71.64897769,-2.2,1,0,0,2,3,0,1,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
